Year,Region,ProvinceCode,Province,Hgender,HAge,HLiterate,HEduYears,HEduLevel,HActivityState,HMarritalState,HEmployed,HUnemployed,HIncomeWOWork,Size,NKids,TotalIncome,EqSizeOECD,EqSizeRevOECD,NetExpenditure,NetIncome,PipedWater,Electricity,CookingFuel,HeatFuel,HotWaterFuel,HouseOwn,RoomCount,Area
92,Rural,6,Khouzestan,Male,31,1,6,Primary,Employed,Married,1,0,0,4,2,72000000,2.7,2.1,119061552,108927552,1,1,4,14,24,House,2,30
92,Rural,29,South Khorasan,Male,25,1,12,Secondary,Employed,Married,1,0,0,3,1,48000000,2.2,1.8,89556164,76963164,1,1,3,11,23,House,3,80
92,Rural,1,Guilan,Male,25,1,9,Secondary,Employed,Married,1,0,0,3,1,31000000,2.2,1.8,40835844,53193164,NA,1,3,11,30,House,1,25
92,Rural,26,Qazvin,Male,36,1,9,Secondary,Employed,Married,1,0,0,5,3,56834098,3.2,2.4,105813140,118098635,1,1,4,14,24,House,2,65
92,Rural,19,Zanjan,Male,58,1,5,Primary,Employed,Married,1,0,0,6,1,61550000,4.3,3.3,148984128,124296328,1,1,3,11,21,House,2,60
92,Rural,23,Tehran,Male,48,0,0,Illiterate,Employed,Married,1,0,0,5,2,108000000,3.4,2.6,147635400,1.44E+08,1,1,4,14,24,Rental,4,90
92,Rural,16,Ilam,Male,38,1,9,Secondary,Unemployed,Married,0,1,0,5,3,72000000,3.2,2.4,90935000,119400000,1,1,4,14,24,House,4,120
92,Rural,30,Alborz,Male,52,1,5,Primary,Employed,Married,1,0,0,4,0,55000000,3.1,2.5,173010000,125840000,1,1,4,14,24,House,3,100
92,Rural,29,South Khorasan,Male,58,0,0,Illiterate,Employed,Married,1,0,0,2,0,78500000,1.7,1.5,117454776,131408776,1,1,3,11,23,House,4,80
92,Rural,3,East Azerbaijan,Male,23,1,6,Primary,Employed,Married,1,0,0,3,1,62500000,2.2,1.8,95863001,110950000,1,1,3,11,21,Rental,2,40
92,Rural,11,Sistan & Baluchistan,Male,43,1,9,Secondary,Unemployed,Married,0,1,0,8,6,14800000,4.7,3.3,169797204,71229704,1,1,3,11,21,House,3,64
92,Rural,19,Zanjan,Male,35,1,6,Primary,Employed,Married,1,0,0,7,2,50000000,4.8,3.6,265572716,106970716,1,1,4,14,24,Free,6,250
92,Rural,25,Qom,Male,45,1,6,Primary,Employed,Married,1,0,0,5,1,72000000,3.6,2.8,115511940,122321940,1,1,4,14,24,House,4,140
92,Rural,11,Sistan & Baluchistan,Male,36,1,12,Secondary,Employed,Married,1,0,0,6,4,91641000,3.7,2.7,110617236,161164636,NA,1,3,11,23,House,4,100
92,Rural,20,Semnan,Male,30,1,6,Primary,Employed,Married,1,0,0,3,1,42539992,2.2,1.8,71262996,82979990,1,1,4,14,24,Free,3,30
92,Rural,5,Kermanshah,Female,50,0,0,Illiterate,Income without Work,Widowed,0,0,1,3,2,23500000,2,1.6,114777500,55270000,1,1,4,14,24,House,3,50
92,Rural,16,Ilam,Male,52,0,0,Illiterate,Employed,Married,1,0,0,4,2,76300000,2.7,2.1,90303624,117790624,1,1,4,14,24,House,4,110
92,Rural,26,Qazvin,Male,84,0,0,Illiterate,Employed,Married,1,0,0,2,0,85200000,1.7,1.5,106357776,158848776,1,1,3,11,25,House,3,80
92,Rural,6,Khouzestan,Male,37,0,0,Illiterate,Employed,Married,1,0,0,5,3,85100000,3.2,2.4,155227000,138450000,1,1,3,15,25,Free,2,20
92,Rural,17,Kohgiluye & Boyerahmad,Male,62,0,0,Illiterate,Employed,Married,1,0,0,2,0,44300000,1.7,1.5,104318776,70632776,1,1,3,11,21,House,4,112
92,Rural,30,Alborz,Male,27,1,12,Secondary,Employed,Married,1,0,0,3,1,120000000,2.2,1.8,140737000,164130000,1,1,4,14,24,Bonded,3,85
92,Rural,19,Zanjan,Male,55,0,0,Illiterate,Employed,Married,1,0,0,3,1,21900000,2.2,1.8,111849164,48973164,1,1,3,11,21,House,2,75
92,Rural,5,Kermanshah,Male,62,0,0,Illiterate,Employed,Married,1,0,0,3,0,76900000,2.4,2,76981164,109013164,1,1,4,14,24,House,3,50
92,Rural,14,Chaharmahal & Bakhtiari,Male,34,1,6,Primary,Employed,Married,1,0,0,4,2,60000000,2.7,2.1,100179052,95317552,1,1,4,14,24,House,3,75
92,Rural,29,South Khorasan,Male,50,1,2,Primary,Employed,Married,1,0,0,3,1,27000000,2.2,1.8,71088164,61741164,1,1,3,11,21,House,6,100
92,Rural,3,East Azerbaijan,Male,76,0,0,Illiterate,Employed,Married,1,0,0,2,0,105350000,1.7,1.5,130778776,153958776,1,1,4,14,24,House,3,60
92,Rural,4,West Azerbaijan,Male,46,1,6,Primary,Employed,Married,1,0,0,4,0,105300000,3.1,2.5,193671164,191343164,1,1,4,14,24,Free,3,92
92,Rural,8,Kerman,Male,29,1,6,Primary,Employed,Married,1,0,0,3,1,57200000,2.2,1.8,45366164,83223164,1,1,3,11,23,House,3,90
92,Rural,19,Zanjan,Male,54,1,6,Primary,Employed,Married,1,0,0,2,0,33000000,1.7,1.5,81253000,62300000,1,1,4,14,24,House,4,180
92,Rural,18,Boushehr,Male,29,1,12,Secondary,Employed,Married,1,0,0,4,2,115600000,2.7,2.1,90765400,173932000,1,1,3,11,25,House,5,120
92,Rural,28,North Khorasan,Male,70,0,0,Illiterate,Employed,Married,1,0,0,3,0,168500000,2.4,2,184391164,250113164,1,1,4,14,24,House,2,35
92,Rural,5,Kermanshah,Male,48,1,6,Primary,Employed,Married,1,0,0,4,1,159400000,2.9,2.3,172861152,194617552,1,1,4,14,24,House,3,60
92,Rural,19,Zanjan,Male,53,0,0,Illiterate,Employed,Married,1,0,0,4,0,79250000,3.1,2.5,163441052,124587552,1,1,3,11,21,House,3,70
92,Rural,2,Mazandaran,Male,44,1,9,Secondary,Employed,Married,1,0,0,5,3,127850000,3.2,2.4,161087740,175511940,1,1,3,11,23,House,4,70
92,Rural,17,Kohgiluye & Boyerahmad,Male,36,1,9,Secondary,Employed,Married,1,0,0,4,2,60000000,2.7,2.1,160635552,99377552,1,1,3,16,26,Free,2,40
92,Rural,16,Ilam,Male,53,1,5,Primary,Employed,Married,1,0,0,7,4,28000000,4.4,3.2,130396592,119868592,1,1,3,11,23,House,4,110
92,Rural,2,Mazandaran,Male,27,1,6,Primary,Employed,Married,1,0,0,2,0,65000000,1.7,1.5,111363776,95848776,1,1,4,14,24,House,3,90
92,Rural,6,Khouzestan,Male,50,0,0,Illiterate,Employed,Married,1,0,0,11,5,51240000,7,5,178648268,134788268,1,1,3,15,25,House,6,150
92,Rural,2,Mazandaran,Male,71,1,3,Primary,Income without Work,Married,0,0,1,2,0,42500000,1.7,1.5,113281976,85132776,1,1,4,14,24,House,5,83
92,Rural,2,Mazandaran,Male,45,1,5,Primary,Employed,Married,1,0,0,3,0,64700000,2.4,2,111507164,124665164,1,1,4,14,24,House,5,98
92,Rural,0,Markazi,Male,60,0,0,Illiterate,Employed,Married,1,0,0,3,0,58080000,2.4,2,120400164,102063164,1,1,4,14,24,House,4,90
92,Rural,29,South Khorasan,Male,58,1,6,Primary,Employed,Married,1,0,0,3,0,98400000,2.4,2,144467364,125923164,1,1,3,11,23,House,4,130
92,Rural,5,Kermanshah,Male,58,0,0,Illiterate,Employed,Married,1,0,0,4,2,12950000,2.7,2.1,164997152,127705552,1,1,3,11,23,House,4,100
92,Rural,18,Boushehr,Female,79,0,0,Illiterate,Income without Work,Widowed,0,0,1,3,0,4200000,2.4,2,68927368,30697968,1,1,3,11,25,House,4,120
92,Rural,9,Razavi Khorasan,Male,50,1,6,Primary,Employed,Married,1,0,0,6,3,25600000,3.9,2.9,187403380,109241880,1,1,3,11,21,House,4,100
92,Rural,11,Sistan & Baluchistan,Male,54,1,4,Primary,Employed,Married,1,0,0,4,1,110925000,2.9,2.3,134574776,173827776,1,1,3,11,23,House,3,80
92,Rural,15,Lorestan,Male,78,0,0,Illiterate,Income without Work,Widowed,0,0,1,2,0,34800000,1.7,1.5,73060000,53875000,1,1,3,11,21,House,4,100
92,Rural,1,Guilan,Male,38,1,12,Secondary,Employed,Married,1,0,0,4,2,85640000,2.7,2.1,107349800,144250000,1,1,4,14,24,House,3,90
92,Rural,4,West Azerbaijan,Male,46,0,0,Illiterate,Employed,Married,1,0,0,6,3,63480000,3.9,2.9,207778828,125666328,1,1,3,11,21,House,4,150
92,Rural,0,Markazi,Male,32,1,6,Primary,Employed,Married,1,0,0,3,1,22390000,2.2,1.8,35092164,48077164,1,1,4,14,24,Rental,3,100
92,Rural,2,Mazandaran,Male,65,0,0,Illiterate,Other,Married,0,0,0,6,1,80000000,4.3,3.3,182415128,137736328,1,1,3,11,30,House,3,67
92,Rural,28,North Khorasan,Male,48,1,6,Primary,Employed,Married,1,0,0,5,2,42500000,3.4,2.6,118386920,97186000,1,1,4,14,24,House,3,120
92,Rural,1,Guilan,Male,47,1,6,Primary,Employed,Married,1,0,0,4,1,145900000,2.9,2.3,161705152,179917552,NA,1,4,14,24,House,4,100
92,Rural,8,Kerman,Male,38,1,6,Primary,Employed,Married,1,0,0,4,2,80000000,2.7,2.1,95817552,114985552,1,1,3,11,23,House,4,100
92,Rural,17,Kohgiluye & Boyerahmad,Male,50,0,0,Illiterate,Employed,Married,1,0,0,5,2,90000000,3.4,2.6,135449940,125171940,1,1,3,13,23,House,4,120
92,Rural,15,Lorestan,Male,78,0,0,Illiterate,Employed,Married,1,0,0,2,0,12700000,1.7,1.5,113268776,32028776,1,1,3,11,21,House,4,100
92,Rural,23,Tehran,Male,40,1,9,Secondary,Employed,Married,1,0,0,4,2,66153333,2.7,2.1,91098944,124340278,1,1,4,14,24,House,3,80
92,Rural,5,Kermanshah,Male,53,1,9,Secondary,Other,Married,0,0,0,5,0,6000000,3.8,3,61696940,63521940,1,1,4,14,24,House,3,75
92,Rural,22,Hormozgan,Male,27,1,6,Primary,Employed,Married,1,0,0,3,1,87780000,2.2,1.8,90692680,124560000,1,1,3,13,23,House,3,80
92,Rural,1,Guilan,Male,75,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,42400000,1.7,1.5,120091108,93194388,1,1,4,14,24,House,3,40
92,Rural,26,Qazvin,Male,38,1,9,Secondary,Employed,Married,1,0,0,4,2,78000000,2.7,2.1,123773006,111560000,1,1,3,11,21,House,3,80
92,Rural,9,Razavi Khorasan,Male,45,0,0,Illiterate,Employed,Married,1,0,0,6,2,51000000,4.1,3.1,74405716,110950716,1,1,4,14,24,House,2,50
92,Rural,4,West Azerbaijan,Male,82,0,0,Illiterate,Employed,Married,1,0,0,2,0,534200000,1.7,1.5,117735856,560628776,1,1,3,11,21,House,4,140
92,Rural,29,South Khorasan,Male,50,1,3,Primary,Employed,Married,1,0,0,6,2,43000000,4.1,3.1,162013328,139044328,1,1,3,11,21,House,3,70
92,Rural,18,Boushehr,Male,60,1,5,Primary,Employed,Married,1,0,0,8,0,224000000,5.9,4.5,189508592,289288592,1,1,3,11,25,House,4,150
92,Rural,8,Kerman,Male,41,1,6,Primary,Employed,Married,1,0,0,5,3,22300000,3.2,2.4,116046940,70621940,1,1,3,11,21,House,2,40
92,Rural,3,East Azerbaijan,Male,42,1,6,Primary,Employed,Married,1,0,0,4,2,54760000,2.7,2.1,100144000,94640000,1,1,4,14,24,House,2,80
92,Rural,15,Lorestan,Male,40,1,5,Primary,Employed,Married,1,0,0,3,1,48184000,2.2,1.8,104858000,87346000,1,1,3,11,21,Free,2,40
92,Rural,4,West Azerbaijan,Male,60,0,0,Illiterate,Employed,Married,1,0,0,6,2,47800000,4.1,3.1,102221000,91360000,NA,NA,3,11,21,House,2,80
92,Rural,28,North Khorasan,Female,74,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,71500000,1,1,63798400,85960000,1,1,3,11,21,Free,3,55
92,Rural,9,Razavi Khorasan,Male,39,1,6,Primary,Employed,Married,1,0,0,5,3,66000000,3.2,2.4,130615100,140573100,1,1,3,13,23,Free,3,100
92,Rural,7,Fars,Male,44,1,9,Secondary,Employed,Married,1,0,0,5,3,50000000,3.2,2.4,173826740,106271940,1,1,4,14,24,Free,3,70
92,Rural,4,West Azerbaijan,Male,29,1,12,Secondary,Employed,Married,1,0,0,3,1,20000000,2.2,1.8,96715164,57483164,1,1,3,11,21,Rental,2,60
92,Rural,19,Zanjan,Male,59,0,0,Illiterate,Employed,Married,1,0,0,4,0,16750000,3.1,2.5,192191552,57447552,1,1,4,14,24,House,3,150
92,Rural,22,Hormozgan,Male,44,1,9,Secondary,Employed,Married,1,0,0,6,3,69800000,3.9,2.9,155111000,132056000,1,1,3,15,25,House,5,125
92,Rural,3,East Azerbaijan,Male,48,1,6,Primary,Employed,Married,1,0,0,5,3,29850000,3.2,2.4,90801940,68931940,1,1,4,14,24,House,2,80
92,Rural,12,Kurdistan,Male,36,1,12,Secondary,Employed,Married,1,0,0,3,1,71150000,2.2,1.8,142897264,98463164,1,1,4,14,24,House,3,70
92,Rural,17,Kohgiluye & Boyerahmad,Male,50,1,6,Primary,Income without Work,Bachelor,0,0,1,1,0,115000000,1,1,72219000,127740000,1,1,4,14,24,House,2,40
92,Rural,7,Fars,Male,39,1,9,Secondary,Employed,Married,1,0,0,4,2,52400000,2.7,2.1,228011940,100711940,1,1,3,11,23,House,4,140
92,Rural,16,Ilam,Male,42,1,14,University,Unemployed,Married,0,1,0,4,2,0,2.7,2.1,86509000,39600000,1,1,4,14,24,House,4,110
92,Rural,25,Qom,Male,71,0,0,Illiterate,Employed,Married,1,0,0,2,0,100000000,1.7,1.5,101102000,130700000,1,1,4,14,24,House,3,110
92,Rural,13,Hamedan,Male,50,1,6,Primary,Employed,Married,1,0,0,4,0,40000000,3.1,2.5,105497552,71697552,1,1,4,14,24,House,3,80
92,Rural,9,Razavi Khorasan,Male,40,1,6,Primary,Employed,Married,1,0,0,3,1,63000000,2.2,1.8,134722364,106963164,1,1,4,14,24,House,3,100
92,Rural,2,Mazandaran,Male,33,1,11,Secondary,Employed,Married,1,0,0,3,1,54375920,2.2,1.8,127800500,98069720,NA,1,4,14,24,House,5,100
92,Rural,4,West Azerbaijan,Male,72,0,0,Illiterate,Other,Married,0,0,0,9,2,64000000,6.2,4.6,139664716,135540716,1,1,3,11,21,House,2,90
92,Rural,10,Isfahan,Male,34,1,6,Primary,Employed,Married,1,0,0,4,2,71360000,2.7,2.1,84611000,111310000,1,1,4,14,24,Rental,5,120
92,Rural,10,Isfahan,Male,59,0,0,Illiterate,Employed,Married,1,0,0,7,2,49000000,4.8,3.6,141381716,108650716,1,1,4,14,24,House,3,100
92,Rural,26,Qazvin,Male,78,1,3,Primary,Employed,Married,1,0,0,2,0,106500000,1.7,1.5,123950376,198148776,1,1,3,11,25,House,4,100
92,Rural,0,Markazi,Male,39,1,9,Secondary,Employed,Married,1,0,0,2,0,48250000,1.7,1.5,100525776,84038776,1,1,4,14,24,House,4,120
92,Rural,28,North Khorasan,Female,36,1,4,Primary,Employed,Married,1,0,0,2,1,82000000,1.5,1.3,47757776,116458776,1,1,4,14,24,House,3,60
92,Rural,9,Razavi Khorasan,Male,64,0,0,Illiterate,Employed,Married,1,0,0,7,2,32800000,4.8,3.6,213993016,103730716,1,1,4,14,24,House,3,90
92,Rural,29,South Khorasan,Male,44,1,4,Primary,Employed,Married,1,0,0,4,2,60000000,2.7,2.1,146912600,98238000,NA,1,3,11,23,House,4,100
92,Rural,3,East Azerbaijan,Male,43,1,6,Primary,Employed,Married,1,0,0,5,2,24350000,3.4,2.6,184577940,93671940,1,1,4,14,24,House,3,100
92,Rural,8,Kerman,Male,46,1,9,Secondary,Employed,Married,1,0,0,5,2,51480000,3.4,2.6,96003784,112700000,1,1,4,14,24,House,3,150
92,Rural,8,Kerman,Male,39,1,6,Primary,Employed,Married,1,0,0,5,3,100026400,3.2,2.4,138077200,162510400,1,1,3,11,25,House,3,120
92,Rural,6,Khouzestan,Male,32,1,4,Primary,Employed,Married,1,0,0,5,3,47200000,3.2,2.4,179519940,94401940,1,1,3,15,25,Free,2,30
92,Rural,18,Boushehr,Male,30,1,12,Secondary,Employed,Married,1,0,0,4,2,114800000,2.7,2.1,100561000,174788000,1,1,3,11,25,House,4,100
92,Rural,28,North Khorasan,Male,29,1,9,Secondary,Employed,Married,1,0,0,4,2,98600000,2.7,2.1,125631552,127267552,1,1,3,11,21,Free,3,60
92,Rural,18,Boushehr,Male,53,1,5,Primary,Employed,Married,1,0,0,6,0,200000000,4.5,3.5,138671736,258995936,1,1,3,11,25,House,4,140
92,Rural,22,Hormozgan,Male,32,1,6,Primary,Employed,Married,1,0,0,3,1,100320000,2.2,1.8,93060680,138780000,1,1,3,15,23,House,2,75
92,Rural,9,Razavi Khorasan,Male,25,1,9,Secondary,Employed,Married,1,0,0,3,1,48000000,2.2,1.8,87582404,80113164,1,1,4,14,24,House,3,100
92,Rural,8,Kerman,Male,61,1,3,Primary,Employed,Married,1,0,0,3,0,39680000,2.4,2,103980000,74960000,1,1,4,14,24,House,2,110
92,Rural,7,Fars,Male,33,1,8,Secondary,Employed,Married,1,0,0,4,2,70000000,2.7,2.1,100183964,109025164,1,1,3,11,23,Free,2,50
92,Rural,16,Ilam,Male,44,1,14,University,Employed,Married,1,0,0,4,2,120000000,2.7,2.1,85062624,162690624,1,1,3,11,23,House,4,110
92,Rural,25,Qom,Male,50,0,0,Illiterate,Employed,Married,1,0,0,2,0,70000000,1.7,1.5,118168776,101408776,1,1,4,14,24,House,4,120
92,Rural,28,North Khorasan,Male,34,1,3,Primary,Employed,Married,1,0,0,6,4,53000000,3.7,2.7,128999140,103551940,1,1,4,14,24,House,4,100
92,Rural,15,Lorestan,Male,62,0,0,Illiterate,Employed,Married,1,0,0,4,2,20000000,2.7,2.1,146181552,64897552,1,1,4,14,24,House,4,120
92,Rural,24,Ardebil,Male,56,0,0,Illiterate,Income without Work,Married,0,0,1,7,1,52420000,5,3.8,98759716,128840716,1,1,4,14,24,House,4,93
92,Rural,19,Zanjan,Male,40,1,6,Primary,Employed,Married,1,0,0,4,2,92750000,2.7,2.1,104183552,129607552,1,1,4,14,24,House,3,80
92,Rural,22,Hormozgan,Male,34,1,8,Secondary,Unemployed,Married,0,1,0,4,2,42000000,2.7,2.1,115509552,79897552,1,1,3,15,25,House,4,95
92,Rural,22,Hormozgan,Male,53,0,0,Illiterate,Income without Work,Widowed,0,0,1,1,0,4000000,1,1,92622000,21460000,NA,1,3,20,23,House,2,80
92,Rural,20,Semnan,Female,46,1,6,Primary,Income without Work,Married,0,0,1,2,1,27000000,1.5,1.3,171947388,45634388,1,1,4,14,24,House,4,100
92,Rural,2,Mazandaran,Male,37,1,5,Primary,Employed,Married,1,0,0,4,2,75032652,2.7,2.1,96014910,141940552,1,1,4,14,24,House,4,100
92,Rural,8,Kerman,Male,35,1,12,Secondary,Employed,Married,1,0,0,3,1,40000000,2.2,1.8,122555164,69593164,1,1,3,11,21,House,3,60
92,Rural,10,Isfahan,Female,69,0,0,Illiterate,Employed,Widowed,1,0,0,1,0,9300000,1,1,115339188,22004388,1,1,4,14,24,Free,4,90
92,Rural,17,Kohgiluye & Boyerahmad,Male,29,1,16,University,Employed,Married,1,0,0,3,1,16950000,2.2,1.8,83857164,46633164,1,1,6,16,26,Free,2,35
92,Rural,14,Chaharmahal & Bakhtiari,Female,51,1,4,Primary,Income without Work,Widowed,0,0,1,2,0,48400000,1.7,1.5,96663716,91845716,1,1,4,14,24,House,3,100
92,Rural,19,Zanjan,Male,62,0,0,Illiterate,Employed,Married,1,0,0,4,1,90000000,2.9,2.3,158958552,165497552,1,1,3,11,23,House,5,100
92,Rural,1,Guilan,Male,31,1,6,Primary,Employed,Married,1,0,0,3,1,62919600,2.2,1.8,100157040,110004600,NA,1,4,14,24,House,4,69
92,Rural,5,Kermanshah,Male,42,1,9,Secondary,Employed,Married,1,0,0,3,1,36000000,2.2,1.8,131489364,84913164,1,1,4,14,24,Bonded,3,100
92,Rural,25,Qom,Male,48,1,5,Primary,Employed,Married,1,0,0,5,2,80000000,3.4,2.6,118973940,131521940,1,1,4,14,24,House,3,120
92,Rural,24,Ardebil,Male,31,1,9,Secondary,Employed,Married,1,0,0,5,2,97400000,3.4,2.6,197322940,151541940,1,1,4,14,24,House,4,150
92,Rural,6,Khouzestan,Male,26,1,4,Primary,Employed,Married,1,0,0,3,1,39200000,2.2,1.8,130629164,64473164,1,1,3,15,25,Free,2,20
92,Rural,29,South Khorasan,Male,38,1,6,Primary,Employed,Married,1,0,0,5,3,102000000,3.2,2.4,166922106,158723068,1,1,4,14,24,House,4,50
92,Rural,26,Qazvin,Male,33,1,12,Secondary,Employed,Married,1,0,0,4,2,72629557,2.7,2.1,80715417,125520060,1,1,4,14,24,House,3,64
92,Rural,25,Qom,Male,26,1,8,Secondary,Employed,Married,1,0,0,3,1,60000000,2.2,1.8,86725400,91770000,1,1,4,14,24,House,3,100
92,Rural,26,Qazvin,Male,43,1,3,Primary,Employed,Married,1,0,0,4,2,73200000,2.7,2.1,92170552,115497552,1,1,4,14,24,House,3,120
92,Rural,20,Semnan,Male,25,1,12,Secondary,Employed,Married,1,0,0,3,1,133043560,2.2,1.8,49723000,167710120,1,1,3,11,23,Rental,5,70
92,Rural,20,Semnan,Male,65,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,24000000,1.7,1.5,128208000,3.00E+07,1,1,3,11,23,Free,2,90
92,Rural,10,Isfahan,Male,80,0,0,Illiterate,Income without Work,Married,0,0,1,3,0,78000000,2.4,2,105454200,143695500,1,1,4,14,24,House,3,60
92,Rural,20,Semnan,Male,28,1,12,Secondary,Employed,Married,1,0,0,3,1,41584280,2.2,1.8,69975000,68307560,1,1,3,11,23,Rental,5,70
92,Rural,15,Lorestan,Male,54,1,5,Primary,Income without Work,Married,0,0,1,5,1,109200000,3.6,2.8,164296000,156350000,1,1,4,14,24,House,4,150
92,Rural,6,Khouzestan,Male,22,1,6,Primary,Employed,Married,1,0,0,3,1,48500000,2.2,1.8,99018000,83390000,1,1,4,15,24,Free,2,20
92,Rural,29,South Khorasan,Male,31,1,9,Secondary,Employed,Married,1,0,0,3,1,45500000,2.2,1.8,125376612,111338000,1,1,4,14,24,Bonded,3,60
92,Rural,23,Tehran,Male,50,0,0,Illiterate,Employed,Married,1,0,0,4,2,77593333,2.7,2.1,100706344,138539678,1,1,4,14,24,House,3,60
92,Rural,1,Guilan,Female,36,1,7,Secondary,Income without Work,Widowed,0,0,1,2,1,28400000,1.5,1.3,155764188,51294388,NA,1,4,14,24,House,4,85
92,Rural,3,East Azerbaijan,Male,73,1,6,Primary,Employed,Married,1,0,0,2,0,84660000,1.7,1.5,130419776,130518776,1,1,3,11,21,House,3,70
92,Rural,28,North Khorasan,Male,65,0,0,Illiterate,Employed,Married,1,0,0,2,0,39200000,1.7,1.5,68966776,64848776,1,1,3,11,23,House,4,120
92,Rural,10,Isfahan,Male,50,1,6,Primary,Employed,Married,1,0,0,8,4,192000000,5.1,3.7,158863300,238800000,1,1,4,14,24,Bonded,4,90
92,Rural,30,Alborz,Male,25,0,0,Illiterate,Employed,Married,1,0,0,3,1,55000000,2.2,1.8,118253000,62200000,1,1,4,14,24,Rental,4,90
92,Rural,20,Semnan,Male,65,0,0,Illiterate,Income without Work,Married,0,0,1,2,0,64025000,1.7,1.5,47254000,81345000,1,1,4,14,24,House,5,100
92,Rural,2,Mazandaran,Male,42,1,5,Primary,Employed,Married,1,0,0,4,1,71950000,2.9,2.3,145035000,117734000,1,1,4,14,24,House,5,110
92,Rural,15,Lorestan,Male,38,1,5,Primary,Employed,Married,1,0,0,5,2,47200000,3.4,2.6,202010940,90121940,1,1,3,11,21,House,3,70
92,Rural,0,Markazi,Male,40,1,9,Secondary,Employed,Married,1,0,0,5,3,107000000,3.2,2.4,154037940,148835940,1,1,4,14,24,House,3,70
92,Rural,10,Isfahan,Male,39,1,9,Secondary,Employed,Married,1,0,0,4,2,68000000,2.7,2.1,243214500,131400000,1,1,4,14,24,House,4,100
92,Rural,7,Fars,Male,41,1,8,Secondary,Employed,Married,1,0,0,6,3,219000000,3.9,2.9,222791328,301154328,1,1,3,11,25,House,5,130
92,Rural,23,Tehran,Male,69,1,6,Primary,Income without Work,Married,0,0,1,2,0,81400000,1.7,1.5,112922000,154852000,1,1,3,12,23,House,3,90
92,Rural,8,Kerman,Male,60,1,5,Primary,Employed,Married,1,0,0,5,1,151000000,3.6,2.8,220255940,199321940,1,1,3,11,21,House,4,110
92,Rural,7,Fars,Male,58,1,9,Secondary,Employed,Married,1,0,0,6,2,128192668,4.1,3.1,158781041,219402884,1,1,4,14,24,House,6,170
92,Rural,23,Tehran,Male,64,1,8,Secondary,Income without Work,Married,0,0,1,2,0,77352000,1.7,1.5,114704000,144432000,1,1,4,14,24,House,3,80
92,Rural,5,Kermanshah,Male,31,1,4,Primary,Employed,Married,1,0,0,3,0,55500000,2.4,2,192242764,93583164,1,1,3,11,21,Free,3,80
92,Rural,13,Hamedan,Male,40,1,6,Primary,Employed,Married,1,0,0,4,2,32800000,2.7,2.1,114363552,76617552,1,1,3,11,21,House,3,70
92,Rural,15,Lorestan,Male,39,1,12,Secondary,Employed,Married,1,0,0,3,1,60000000,2.2,1.8,101783164,93853164,1,1,4,14,24,House,3,60
92,Rural,2,Mazandaran,Male,40,1,9,Secondary,Employed,Married,1,0,0,4,1,121500000,2.9,2.3,160660352,163877552,1,1,4,14,24,Rental,4,80
92,Rural,17,Kohgiluye & Boyerahmad,Male,58,1,6,Primary,Employed,Married,1,0,0,6,1,78000000,4.3,3.3,220486000,148872000,1,1,4,14,24,Rental,3,130
92,Rural,7,Fars,Male,30,1,9,Secondary,Employed,Married,1,0,0,3,1,72000000,2.2,1.8,83427164,114361164,1,1,3,13,23,Rental,1,20
92,Rural,5,Kermanshah,Male,52,1,12,Secondary,Employed,Married,1,0,0,6,2,59050000,4.1,3.1,143300328,110688328,1,1,3,11,23,House,4,110
92,Rural,7,Fars,Male,34,1,14,University,Employed,Married,1,0,0,4,2,71640000,2.7,2.1,70098000,130548000,1,1,4,14,24,House,4,150
92,Rural,9,Razavi Khorasan,Male,31,1,16,University,Employed,Married,1,0,0,3,1,135000000,2.2,1.8,145641777,155559110,1,1,4,14,24,Free,1,20
92,Rural,4,West Azerbaijan,Male,52,1,6,Primary,Employed,Married,1,0,0,7,3,320390000,4.6,3.4,247260716,443630716,1,1,3,11,21,House,5,250
92,Rural,7,Fars,Male,47,1,7,Secondary,Employed,Married,1,0,0,5,1,128200000,3.6,2.8,159727128,189426328,1,1,4,14,24,House,5,110
92,Rural,4,West Azerbaijan,Male,33,1,5,Primary,Employed,Married,1,0,0,4,2,80000000,2.7,2.1,193717552,112697552,1,1,3,11,23,House,4,100
92,Rural,26,Qazvin,Male,31,1,9,Secondary,Employed,Married,1,0,0,2,0,64200004,1.7,1.5,79658996,95476002,1,1,4,14,24,Rental,3,80
92,Rural,1,Guilan,Male,41,0,0,Illiterate,Employed,Married,1,0,0,3,1,60324000,2.2,1.8,91743200,105552000,NA,1,4,14,24,House,3,80
92,Rural,9,Razavi Khorasan,Male,51,1,1,Primary,Employed,Married,1,0,0,3,1,29000000,2.2,1.8,169231000,93578000,1,1,3,11,23,House,2,80
92,Rural,3,East Azerbaijan,Male,52,1,9,Secondary,Employed,Married,1,0,0,4,2,70208000,2.7,2.1,98521000,129180000,1,1,4,14,24,House,3,50
92,Rural,29,South Khorasan,Male,40,1,9,Secondary,Employed,Married,1,0,0,5,3,72000000,3.2,2.4,171189718,124648680,1,1,3,11,23,House,5,120
92,Rural,14,Chaharmahal & Bakhtiari,Male,40,1,6,Primary,Employed,Married,1,0,0,6,4,50000000,3.7,2.7,147867829,116771429,1,1,4,14,24,House,4,200
